state,year,quarter,HPI
AK,1975,1,62.85
AK,1975,2,64.25
AK,1975,3,77.4
AK,1975,4,68.91
AK,1976,1,71.8
AK,1976,2,72.22
AK,1976,3,75.96
AK,1976,4,75.64
AK,1977,1,79.53
AK,1977,2,77.71
AK,1977,3,79.62
AK,1977,4,81.4
AK,1978,1,80.79
AK,1978,2,86.65
AK,1978,3,89.54
AK,1978,4,88.6
AK,1979,1,90.28
AK,1979,2,101.97
AK,1979,3,97.37
AK,1979,4,96.69
AK,1980,1,100
AK,1980,2,83.62
AK,1980,3,73.67
AK,1980,4,94.48
AK,1981,1,89.68
AK,1981,2,109.52
AK,1981,3,117.2
AK,1981,4,130.11
AK,1982,1,138
AK,1982,2,131.17
AK,1982,3,142
AK,1982,4,141.58
AK,1983,1,139.98
AK,1983,2,140.92
AK,1983,3,147.7
AK,1983,4,147.31
AK,1984,1,151.25
AK,1984,2,149.28
AK,1984,3,155.64
AK,1984,4,153.82
AK,1985,1,146.04
AK,1985,2,146.46
AK,1985,3,146.45
AK,1985,4,143.07
AK,1986,1,143.82
AK,1986,2,146.2
AK,1986,3,141.57
AK,1986,4,138.24
AK,1987,1,134.79
AK,1987,2,125.24
AK,1987,3,116.93
AK,1987,4,106.02
AK,1988,1,122.27
AK,1988,2,116.29
AK,1988,3,127.52
AK,1988,4,133.16
AK,1989,1,129.52
AK,1989,2,105.14
AK,1989,3,104.98
AK,1989,4,102.92
AK,1990,1,99.39
AK,1990,2,113.11
AK,1990,3,122.69
AK,1990,4,120.33
AK,1991,1,125.42
AK,1991,2,128.19
AK,1991,3,132.29
AK,1991,4,132.41
AK,1992,1,133.94
AK,1992,2,135.43
AK,1992,3,136.16
AK,1992,4,136.92
AK,1993,1,136.59
AK,1993,2,137.17
AK,1993,3,139.47
AK,1993,4,140.23
AK,1994,1,141.48
AK,1994,2,144.66
AK,1994,3,146.69
AK,1994,4,145.6
AK,1995,1,148.2
AK,1995,2,150.58
AK,1995,3,152.06
AK,1995,4,152.41
AK,1996,1,155.11
AK,1996,2,157.37
AK,1996,3,158.31
AK,1996,4,160.09
AK,1997,1,160.05
AK,1997,2,161.18
AK,1997,3,162.47
AK,1997,4,164.37
AK,1998,1,164.21
AK,1998,2,166.96
AK,1998,3,168.42
AK,1998,4,168.25
AK,1999,1,170.26
AK,1999,2,173.78
AK,1999,3,173.4
AK,1999,4,173.52
AK,2000,1,173.38
AK,2000,2,175.52
AK,2000,3,176.64
AK,2000,4,177.18
AK,2001,1,180.33
AK,2001,2,184.03
AK,2001,3,186.6
AK,2001,4,186.97
AK,2002,1,189.92
AK,2002,2,195.23
AK,2002,3,196.66
AK,2002,4,196.15
AK,2003,1,197.46
AK,2003,2,200.55
AK,2003,3,205.05
AK,2003,4,213.08
AK,2004,1,214.48
AK,2004,2,219.55
AK,2004,3,230.89
AK,2004,4,233.32
AK,2005,1,239.21
AK,2005,2,248.19
AK,2005,3,256.97
AK,2005,4,264.88
AK,2006,1,268.98
AK,2006,2,275.62
AK,2006,3,280.92
AK,2006,4,282.6
AK,2007,1,286.34
AK,2007,2,289.33
AK,2007,3,288.13
AK,2007,4,287.68
AK,2008,1,287.5
AK,2008,2,287.85
AK,2008,3,284.4
AK,2008,4,287.09
AK,2009,1,287.6
AK,2009,2,284.76
AK,2009,3,283.52
AK,2009,4,285.12
AK,2010,1,280.79
AK,2010,2,283.18
AK,2010,3,284.7
AK,2010,4,285.43
AK,2011,1,285.41
AK,2011,2,284.83
AK,2011,3,285.61
AK,2011,4,287.73
AK,2012,1,285.54
AK,2012,2,285.25
AK,2012,3,287.67
AK,2012,4,290.18
AK,2013,1,293.3
AK,2013,2,294.32
AK,2013,3,297.74
AK,2013,4,298.49
AK,2014,1,295.9
AK,2014,2,302.02
AK,2014,3,305.26
AK,2014,4,305.03
AK,2015,1,307.23
AK,2015,2,311.11
AK,2015,3,314.31
AK,2015,4,315.81
AK,2016,1,316.76
AK,2016,2,318.96
AK,2016,3,320.77
AK,2016,4,318.98
AK,2017,1,320.28
AK,2017,2,320.73
AK,2017,3,324.46
AK,2017,4,327.21
AK,2018,1,320.95
AK,2018,2,328.31
AK,2018,3,328.48
AK,2018,4,327.22
AK,2019,1,330.77
AK,2019,2,335.05
AK,2019,3,338.04
AK,2019,4,339.36
AK,2020,1,342.4
AK,2020,2,344.51
AL,1975,1,72.93
AL,1975,2,71.71
AL,1975,3,74.09
AL,1975,4,70.58
AL,1976,1,76.94
AL,1976,2,76.43
AL,1976,3,77.01
AL,1976,4,79.62
AL,1977,1,81.21
AL,1977,2,83.5
AL,1977,3,88.04
AL,1977,4,89.25
AL,1978,1,88.36
AL,1978,2,88.49
AL,1978,3,96.25
AL,1978,4,96.3
AL,1979,1,99.61
AL,1979,2,100.31
AL,1979,3,101.93
AL,1979,4,108.47
AL,1980,1,100
AL,1980,2,103.36
AL,1980,3,109.95
AL,1980,4,109.03
AL,1981,1,105.66
AL,1981,2,109.16
AL,1981,3,113
AL,1981,4,107.04
AL,1982,1,109.09
AL,1982,2,107.99
AL,1982,3,107.67
AL,1982,4,115.42
AL,1983,1,114.77
AL,1983,2,114.17
AL,1983,3,117.08
AL,1983,4,113.84
AL,1984,1,123.75
AL,1984,2,120.22
AL,1984,3,125
AL,1984,4,121.52
AL,1985,1,121.53
AL,1985,2,124.67
AL,1985,3,127.55
AL,1985,4,128.51
AL,1986,1,129.45
AL,1986,2,131.91
AL,1986,3,133.69
AL,1986,4,136.02
AL,1987,1,138.13
AL,1987,2,139.01
AL,1987,3,139.71
AL,1987,4,138.25
AL,1988,1,142.13
AL,1988,2,143.18
AL,1988,3,142.69
AL,1988,4,141.45
AL,1989,1,141.64
AL,1989,2,143.39
AL,1989,3,145.7
AL,1989,4,146.75
AL,1990,1,145.59
AL,1990,2,146.81
AL,1990,3,147.45
AL,1990,4,147.61
AL,1991,1,148.75
AL,1991,2,151.12
AL,1991,3,151.85
AL,1991,4,154.38
AL,1992,1,155.63
AL,1992,2,155.88
AL,1992,3,158.82
AL,1992,4,160.07
AL,1993,1,161.26
AL,1993,2,162.98
AL,1993,3,165.84
AL,1993,4,167.25
AL,1994,1,168.32
AL,1994,2,170.46
AL,1994,3,171.03
AL,1994,4,171.25
AL,1995,1,172.87
AL,1995,2,176.27
AL,1995,3,179.03
AL,1995,4,180.35
AL,1996,1,183.64
AL,1996,2,183.58
AL,1996,3,183.99
AL,1996,4,186.11
AL,1997,1,188.05
AL,1997,2,189.48
AL,1997,3,192.32
AL,1997,4,194.86
AL,1998,1,198.08
AL,1998,2,199.73
AL,1998,3,201.84
AL,1998,4,204.3
AL,1999,1,204.98
AL,1999,2,205.8
AL,1999,3,206.19
AL,1999,4,207.74
AL,2000,1,208.52
AL,2000,2,210.27
AL,2000,3,211.92
AL,2000,4,214.65
AL,2001,1,220.91
AL,2001,2,221.84
AL,2001,3,223.42
AL,2001,4,225.97
AL,2002,1,226.35
AL,2002,2,227.55
AL,2002,3,230.91
AL,2002,4,233.58
AL,2003,1,235.93
AL,2003,2,238.05
AL,2003,3,239.7
AL,2003,4,241.22
AL,2004,1,243.5
AL,2004,2,245.04
AL,2004,3,249.51
AL,2004,4,253.3
AL,2005,1,256.67
AL,2005,2,262.75
AL,2005,3,268.22
AL,2005,4,273.66
AL,2006,1,279.09
AL,2006,2,283.73
AL,2006,3,288.4
AL,2006,4,293.81
AL,2007,1,295.83
AL,2007,2,299.99
AL,2007,3,300.6
AL,2007,4,302.95
AL,2008,1,304.86
AL,2008,2,303.63
AL,2008,3,301.4
AL,2008,4,302.91
AL,2009,1,305.13
AL,2009,2,301.75
AL,2009,3,294.65
AL,2009,4,293.6
AL,2010,1,289.45
AL,2010,2,285.18
AL,2010,3,288.98
AL,2010,4,286.59
AL,2011,1,278.94
AL,2011,2,275.16
AL,2011,3,277.58
AL,2011,4,279.65
AL,2012,1,276.84
AL,2012,2,275
AL,2012,3,276.87
AL,2012,4,277.24
AL,2013,1,274.54
AL,2013,2,275.09
AL,2013,3,274.35
AL,2013,4,273.27
AL,2014,1,275.39
AL,2014,2,276.34
AL,2014,3,279.19
AL,2014,4,280.8
AL,2015,1,283.68
AL,2015,2,284.79
AL,2015,3,286.36
AL,2015,4,288.68
AL,2016,1,289.63
AL,2016,2,293.03
AL,2016,3,297.96
AL,2016,4,297.16
AL,2017,1,298.98
AL,2017,2,303.13
AL,2017,3,305.64
AL,2017,4,308.34
AL,2018,1,311.09
AL,2018,2,316.5
AL,2018,3,320.89
AL,2018,4,321.36
AL,2019,1,327.82
AL,2019,2,332.82
AL,2019,3,337.92
AL,2019,4,342.13
AL,2020,1,345.92
AL,2020,2,350.35
AR,1975,1,66.69
AR,1975,2,60.74
AR,1975,3,65.52
AR,1975,4,62.9
AR,1976,1,66.71
AR,1976,2,68.89
AR,1976,3,71.63
AR,1976,4,72.38
AR,1977,1,73.61
AR,1977,2,75.45
AR,1977,3,78.81
AR,1977,4,81.52
AR,1978,1,81.64
AR,1978,2,83.61
AR,1978,3,86.4
AR,1978,4,86.18
AR,1979,1,92.58
AR,1979,2,95.83
AR,1979,3,100.49
AR,1979,4,101.99
AR,1980,1,100
AR,1980,2,101.67
AR,1980,3,107
AR,1980,4,108.95
AR,1981,1,110.03
AR,1981,2,107.24
AR,1981,3,110.81
AR,1981,4,102.88
AR,1982,1,103.57
AR,1982,2,106.49
AR,1982,3,111.27
AR,1982,4,109.11
AR,1983,1,113.56
AR,1983,2,117.13
AR,1983,3,118.65
AR,1983,4,119.08
AR,1984,1,120.85
AR,1984,2,119.02
AR,1984,3,119.87
AR,1984,4,121.41
AR,1985,1,121.88
AR,1985,2,120.32
AR,1985,3,124.4
AR,1985,4,124.84
AR,1986,1,126.12
AR,1986,2,129.04
AR,1986,3,126.99
AR,1986,4,128.73
AR,1987,1,129.76
AR,1987,2,131.28
AR,1987,3,128.05
AR,1987,4,124.5
AR,1988,1,127.03
AR,1988,2,127.8
AR,1988,3,127.36
AR,1988,4,126.68
AR,1989,1,127.75
AR,1989,2,127.35
AR,1989,3,128.57
AR,1989,4,127.6
AR,1990,1,128.15
AR,1990,2,128.38
AR,1990,3,129.3
AR,1990,4,128.74
AR,1991,1,130.01
AR,1991,2,130.79
AR,1991,3,131.91
AR,1991,4,134.13
AR,1992,1,135.14
AR,1992,2,134.39
AR,1992,3,136.86
AR,1992,4,137.59
AR,1993,1,138.84
AR,1993,2,141.06
AR,1993,3,143.55
AR,1993,4,145.25
AR,1994,1,148.18
AR,1994,2,149.36
AR,1994,3,151.09
AR,1994,4,152.54
AR,1995,1,153.1
AR,1995,2,157.29
AR,1995,3,159.23
AR,1995,4,159.89
AR,1996,1,162.52
AR,1996,2,162.68
AR,1996,3,162.51
AR,1996,4,164.36
AR,1997,1,165.8
AR,1997,2,167.44
AR,1997,3,168.13
AR,1997,4,170.3
AR,1998,1,172.23
AR,1998,2,172.16
AR,1998,3,174.92
AR,1998,4,177
AR,1999,1,177.75
AR,1999,2,177.97
AR,1999,3,178.67
AR,1999,4,179.18
AR,2000,1,180.15
AR,2000,2,181.91
AR,2000,3,182.97
AR,2000,4,185.45
AR,2001,1,190.03
AR,2001,2,191.17
AR,2001,3,193.17
AR,2001,4,195.1
AR,2002,1,195.87
AR,2002,2,196.74
AR,2002,3,199.95
AR,2002,4,202.4
AR,2003,1,203.97
AR,2003,2,205.24
AR,2003,3,207.78
AR,2003,4,210.79
AR,2004,1,213.48
AR,2004,2,217.09
AR,2004,3,220.6
AR,2004,4,224.53
AR,2005,1,227.68
AR,2005,2,232.87
AR,2005,3,238.01
AR,2005,4,241.2
AR,2006,1,244.87
AR,2006,2,248.34
AR,2006,3,250.89
AR,2006,4,253.1
AR,2007,1,255.34
AR,2007,2,256.96
AR,2007,3,256.49
AR,2007,4,257.79
AR,2008,1,257.64
AR,2008,2,256.75
AR,2008,3,253.66
AR,2008,4,254.97
AR,2009,1,257.25
AR,2009,2,253.95
AR,2009,3,249.9
AR,2009,4,248.93
AR,2010,1,245.46
AR,2010,2,246.17
AR,2010,3,247.01
AR,2010,4,245.65
AR,2011,1,241.8
AR,2011,2,240.41
AR,2011,3,242.23
AR,2011,4,243.52
AR,2012,1,242.99
AR,2012,2,240.52
AR,2012,3,244
AR,2012,4,245.57
AR,2013,1,246.41
AR,2013,2,246.85
AR,2013,3,247.13
AR,2013,4,246.69
AR,2014,1,248.35
AR,2014,2,248.01
AR,2014,3,250.06
AR,2014,4,253.16
AR,2015,1,253.09
AR,2015,2,254.08
AR,2015,3,257.96
AR,2015,4,259.63
AR,2016,1,258.91
AR,2016,2,262.4
AR,2016,3,265.64
AR,2016,4,267.12
AR,2017,1,269.55
AR,2017,2,271.27
AR,2017,3,275.03
AR,2017,4,277.42
AR,2018,1,279.91
AR,2018,2,282.8
AR,2018,3,285.51
AR,2018,4,288.17
AR,2019,1,289.75
AR,2019,2,294
AR,2019,3,297.87
AR,2019,4,300.81
AR,2020,1,302.99
AR,2020,2,304.23
AZ,1975,1,59.2
AZ,1975,2,61.04
AZ,1975,3,59.2
AZ,1975,4,55.61
AZ,1976,1,58.09
AZ,1976,2,62.87
AZ,1976,3,60.8
AZ,1976,4,60.86
AZ,1977,1,63.15
AZ,1977,2,63.77
AZ,1977,3,65.83
AZ,1977,4,69.61
AZ,1978,1,70.79
AZ,1978,2,73.62
AZ,1978,3,78.68
AZ,1978,4,82.81
AZ,1979,1,87.5
AZ,1979,2,92.32
AZ,1979,3,94.6
AZ,1979,4,98.91
AZ,1980,1,100
AZ,1980,2,98.62
AZ,1980,3,106.68
AZ,1980,4,107.33
AZ,1981,1,108.36
AZ,1981,2,111.35
AZ,1981,3,116.98
AZ,1981,4,110.12
AZ,1982,1,106.35
AZ,1982,2,111.84
AZ,1982,3,108.22
AZ,1982,4,109.61
AZ,1983,1,119.29
AZ,1983,2,119.39
AZ,1983,3,115.37
AZ,1983,4,113.39
AZ,1984,1,117.38
AZ,1984,2,122.01
AZ,1984,3,122.79
AZ,1984,4,122.13
AZ,1985,1,125.12
AZ,1985,2,125.36
AZ,1985,3,127.23
AZ,1985,4,128.74
AZ,1986,1,131.2
AZ,1986,2,135.18
AZ,1986,3,135.22
AZ,1986,4,133.14
AZ,1987,1,137.61
AZ,1987,2,136.49
AZ,1987,3,135.66
AZ,1987,4,133.34
AZ,1988,1,134.6
AZ,1988,2,135.98
AZ,1988,3,133.89
AZ,1988,4,134.41
AZ,1989,1,132.8
AZ,1989,2,132.61
AZ,1989,3,134.65
AZ,1989,4,133.65
AZ,1990,1,133.54
AZ,1990,2,132.77
AZ,1990,3,133.78
AZ,1990,4,132.55
AZ,1991,1,134.67
AZ,1991,2,135.82
AZ,1991,3,135.14
AZ,1991,4,139.04
AZ,1992,1,139.84
AZ,1992,2,139.48
AZ,1992,3,140.39
AZ,1992,4,141.17
AZ,1993,1,141.33
AZ,1993,2,142.92
AZ,1993,3,144.04
AZ,1993,4,145.93
AZ,1994,1,147.88
AZ,1994,2,149.81
AZ,1994,3,151.47
AZ,1994,4,153.42
AZ,1995,1,155.4
AZ,1995,2,158.19
AZ,1995,3,161.31
AZ,1995,4,163.18
AZ,1996,1,165.84
AZ,1996,2,166.15
AZ,1996,3,167.78
AZ,1996,4,169.37
AZ,1997,1,170.93
AZ,1997,2,172.07
AZ,1997,3,175.13
AZ,1997,4,177.88
AZ,1998,1,180.2
AZ,1998,2,181.74
AZ,1998,3,184.19
AZ,1998,4,186.52
AZ,1999,1,188.48
AZ,1999,2,190.9
AZ,1999,3,193.66
AZ,1999,4,195.48
AZ,2000,1,199.93
AZ,2000,2,202.23
AZ,2000,3,204.9
AZ,2000,4,208.02
AZ,2001,1,212.73
AZ,2001,2,216
AZ,2001,3,219.15
AZ,2001,4,221.33
AZ,2002,1,224.31
AZ,2002,2,227.29
AZ,2002,3,231.18
AZ,2002,4,233.9
AZ,2003,1,236.65
AZ,2003,2,239.13
AZ,2003,3,242.82
AZ,2003,4,251.04
AZ,2004,1,255.38
AZ,2004,2,264.45
AZ,2004,3,280.06
AZ,2004,4,291.47
AZ,2005,1,309.05
AZ,2005,2,341
AZ,2005,3,369.84
AZ,2005,4,395.58
AZ,2006,1,410.15
AZ,2006,2,419.12
AZ,2006,3,422.69
AZ,2006,4,426.21
AZ,2007,1,424.41
AZ,2007,2,420.88
AZ,2007,3,411.38
AZ,2007,4,404.39
AZ,2008,1,391.01
AZ,2008,2,368.27
AZ,2008,3,341.59
AZ,2008,4,329.24
AZ,2009,1,328.17
AZ,2009,2,304.5
AZ,2009,3,288.91
AZ,2009,4,280.24
AZ,2010,1,272.49
AZ,2010,2,262.96
AZ,2010,3,262.45
AZ,2010,4,255.6
AZ,2011,1,241.7
AZ,2011,2,229.85
AZ,2011,3,231.62
AZ,2011,4,236.8
AZ,2012,1,235.44
AZ,2012,2,238.65
AZ,2012,3,247.95
AZ,2012,4,255.59
AZ,2013,1,262.07
AZ,2013,2,273.98
AZ,2013,3,282.98
AZ,2013,4,290.81
AZ,2014,1,296.44
AZ,2014,2,301.57
AZ,2014,3,304.57
AZ,2014,4,309.72
AZ,2015,1,311.75
AZ,2015,2,318.6
AZ,2015,3,326.07
AZ,2015,4,330.43
AZ,2016,1,334.45
AZ,2016,2,341.27
AZ,2016,3,346.82
AZ,2016,4,352.56
AZ,2017,1,358.93
AZ,2017,2,368.66
AZ,2017,3,376.61
AZ,2017,4,380.82
AZ,2018,1,389.94
AZ,2018,2,398.3
AZ,2018,3,407.97
AZ,2018,4,412.29
AZ,2019,1,417.85
AZ,2019,2,426.57
AZ,2019,3,432.43
AZ,2019,4,439.79
AZ,2020,1,449.11
AZ,2020,2,455.75
CA,1975,1,41.59
CA,1975,2,42.74
CA,1975,3,44.24
CA,1975,4,45.79
CA,1976,1,47.74
CA,1976,2,50.21
CA,1976,3,53.53
CA,1976,4,55.47
CA,1977,1,57.95
CA,1977,2,62.95
CA,1977,3,67.91
CA,1977,4,70.61
CA,1978,1,73.18
CA,1978,2,75.95
CA,1978,3,78.55
CA,1978,4,81.62
CA,1979,1,84.83
CA,1979,2,88.59
CA,1979,3,93.07
CA,1979,4,96.35
CA,1980,1,100
CA,1980,2,102.88
CA,1980,3,106.55
CA,1980,4,108.41
CA,1981,1,110.58
CA,1981,2,113.08
CA,1981,3,116.52
CA,1981,4,117.77
CA,1982,1,115.29
CA,1982,2,116.4
CA,1982,3,117.01
CA,1982,4,116.93
CA,1983,1,117.76
CA,1983,2,117.71
CA,1983,3,117.49
CA,1983,4,117.94
CA,1984,1,119.74
CA,1984,2,120.33
CA,1984,3,121.81
CA,1984,4,122.88
CA,1985,1,124.64
CA,1985,2,126.45
CA,1985,3,129.27
CA,1985,4,130.67
CA,1986,1,132.34
CA,1986,2,134.89
CA,1986,3,137.81
CA,1986,4,141.15
CA,1987,1,144.77
CA,1987,2,148.3
CA,1987,3,152.98
CA,1987,4,157.31
CA,1988,1,163.05
CA,1988,2,169.8
CA,1988,3,177.88
CA,1988,4,187.65
CA,1989,1,196.4
CA,1989,2,206.12
CA,1989,3,217.97
CA,1989,4,224.85
CA,1990,1,227.61
CA,1990,2,228.38
CA,1990,3,230.3
CA,1990,4,228.75
CA,1991,1,228.59
CA,1991,2,227.12
CA,1991,3,227.13
CA,1991,4,228.82
CA,1992,1,227.59
CA,1992,2,225.24
CA,1992,3,224.8
CA,1992,4,222.71
CA,1993,1,219.21
CA,1993,2,217.33
CA,1993,3,215.49
CA,1993,4,214.21
CA,1994,1,212.08
CA,1994,2,206.95
CA,1994,3,203.89
CA,1994,4,200.93
CA,1995,1,199.59
CA,1995,2,201.54
CA,1995,3,203.9
CA,1995,4,203.57
CA,1996,1,203.52
CA,1996,2,200.9
CA,1996,3,200.52
CA,1996,4,201.58
CA,1997,1,202.53
CA,1997,2,204.57
CA,1997,3,208.67
CA,1997,4,212.24
CA,1998,1,216.87
CA,1998,2,221.51
CA,1998,3,227.29
CA,1998,4,231.65
CA,1999,1,235.22
CA,1999,2,239.24
CA,1999,3,244.7
CA,1999,4,249.92
CA,2000,1,260.77
CA,2000,2,267.81
CA,2000,3,276.77
CA,2000,4,285.32
CA,2001,1,296.33
CA,2001,2,305.37
CA,2001,3,311.81
CA,2001,4,316.19
CA,2002,1,324.64
CA,2002,2,335.66
CA,2002,3,348.29
CA,2002,4,358.46
CA,2003,1,366.73
CA,2003,2,373.58
CA,2003,3,386.22
CA,2003,4,410.96
CA,2004,1,424.16
CA,2004,2,450.74
CA,2004,3,496.53
CA,2004,4,515.57
CA,2005,1,538
CA,2005,2,569.44
CA,2005,3,597.71
CA,2005,4,624.33
CA,2006,1,637.22
CA,2006,2,642.96
CA,2006,3,645.12
CA,2006,4,641.3
CA,2007,1,632.61
CA,2007,2,621.87
CA,2007,3,598.63
CA,2007,4,574.33
CA,2008,1,542.16
CA,2008,2,497.38
CA,2008,3,459.71
CA,2008,4,443.81
CA,2009,1,439.69
CA,2009,2,419.59
CA,2009,3,410.39
CA,2009,4,411.66
CA,2010,1,408.67
CA,2010,2,407.48
CA,2010,3,409.55
CA,2010,4,404.97
CA,2011,1,390.71
CA,2011,2,384.35
CA,2011,3,385.71
CA,2011,4,384.4
CA,2012,1,380.01
CA,2012,2,380.69
CA,2012,3,389.03
CA,2012,4,396.99
CA,2013,1,405.84
CA,2013,2,424.94
CA,2013,3,448.18
CA,2013,4,463.23
CA,2014,1,473.13
CA,2014,2,485.72
CA,2014,3,496
CA,2014,4,501.58
CA,2015,1,506.15
CA,2015,2,518.08
CA,2015,3,532.14
CA,2015,4,539.46
CA,2016,1,546.48
CA,2016,2,556.05
CA,2016,3,567.51
CA,2016,4,575.39
CA,2017,1,584.7
CA,2017,2,597.53
CA,2017,3,609.41
CA,2017,4,619.16
CA,2018,1,630.97
CA,2018,2,644.24
CA,2018,3,652.74
CA,2018,4,653.24
CA,2019,1,657.42
CA,2019,2,664.4
CA,2019,3,671.08
CA,2019,4,675.77
CA,2020,1,680.72
CA,2020,2,686.01
CO,1975,1,54.55
CO,1975,2,54.36
CO,1975,3,54.69
CO,1975,4,55.09
CO,1976,1,55.01
CO,1976,2,59.85
CO,1976,3,59.89
CO,1976,4,62.01
CO,1977,1,64.72
CO,1977,2,65.65
CO,1977,3,69.08
CO,1977,4,73.17
CO,1978,1,76.17
CO,1978,2,80.04
CO,1978,3,84.28
CO,1978,4,87.92
CO,1979,1,91.96
CO,1979,2,94.82
CO,1979,3,97.82
CO,1979,4,99.65
CO,1980,1,100
CO,1980,2,102.62
CO,1980,3,107.18
CO,1980,4,106.82
CO,1981,1,106.94
CO,1981,2,108.67
CO,1981,3,114.92
CO,1981,4,114.91
CO,1982,1,119.79
CO,1982,2,121.64
CO,1982,3,123.28
CO,1982,4,126.91
CO,1983,1,126.74
CO,1983,2,125.65
CO,1983,3,127.18
CO,1983,4,122.07
CO,1984,1,126.77
CO,1984,2,125.98
CO,1984,3,126.26
CO,1984,4,124.23
CO,1985,1,127
CO,1985,2,126.14
CO,1985,3,127.12
CO,1985,4,124.83
CO,1986,1,129.34
CO,1986,2,130.1
CO,1986,3,129.21
CO,1986,4,128.52
CO,1987,1,130.18
CO,1987,2,128.7
CO,1987,3,125.99
CO,1987,4,124.82
CO,1988,1,125.69
CO,1988,2,125.49
CO,1988,3,124.27
CO,1988,4,123.59
CO,1989,1,123.83
CO,1989,2,124.89
CO,1989,3,127.34
CO,1989,4,126.91
CO,1990,1,127.33
CO,1990,2,128.24
CO,1990,3,129.15
CO,1990,4,129.56
CO,1991,1,131.11
CO,1991,2,132.72
CO,1991,3,133.87
CO,1991,4,136.05
CO,1992,1,138.13
CO,1992,2,141.17
CO,1992,3,144.23
CO,1992,4,146.98
CO,1993,1,149.61
CO,1993,2,153.38
CO,1993,3,157.7
CO,1993,4,161.58
CO,1994,1,166.38
CO,1994,2,173.87
CO,1994,3,178.46
CO,1994,4,179.55
CO,1995,1,183.14
CO,1995,2,186.74
CO,1995,3,190.59
CO,1995,4,193.53
CO,1996,1,196
CO,1996,2,198.68
CO,1996,3,200.97
CO,1996,4,203.65
CO,1997,1,205.92
CO,1997,2,208.83
CO,1997,3,212.06
CO,1997,4,215.35
CO,1998,1,218.39
CO,1998,2,220.98
CO,1998,3,225.12
CO,1998,4,227.86
CO,1999,1,232.14
CO,1999,2,239.19
CO,1999,3,247.04
CO,1999,4,251.27
CO,2000,1,260.88
CO,2000,2,267.2
CO,2000,3,274.26
CO,2000,4,280.43
CO,2001,1,288.31
CO,2001,2,294.17
CO,2001,3,299.62
CO,2001,4,302.12
CO,2002,1,305.65
CO,2002,2,309.01
CO,2002,3,313.41
CO,2002,4,315.38
CO,2003,1,316.25
CO,2003,2,317.63
CO,2003,3,319.04
CO,2003,4,322.74
CO,2004,1,325.17
CO,2004,2,327.65
CO,2004,3,332.22
CO,2004,4,335.44
CO,2005,1,339.02
CO,2005,2,343.78
CO,2005,3,349.23
CO,2005,4,352.43
CO,2006,1,353.57
CO,2006,2,355.44
CO,2006,3,356.91
CO,2006,4,360.19
CO,2007,1,361.13
CO,2007,2,362.01
CO,2007,3,359.54
CO,2007,4,360.49
CO,2008,1,362.17
CO,2008,2,360.16
CO,2008,3,352.92
CO,2008,4,353.98
CO,2009,1,360.39
CO,2009,2,354.54
CO,2009,3,346.13
CO,2009,4,345.26
CO,2010,1,341.67
CO,2010,2,337.52
CO,2010,3,341.9
CO,2010,4,340.28
CO,2011,1,331.81
CO,2011,2,326.3
CO,2011,3,329.51
CO,2011,4,332.09
CO,2012,1,330.37
CO,2012,2,331.46
CO,2012,3,336.75
CO,2012,4,339.69
CO,2013,1,344.07
CO,2013,2,351.35
CO,2013,3,360.81
CO,2013,4,364.09
CO,2014,1,369.44
CO,2014,2,382.07
CO,2014,3,390.66
CO,2014,4,396.64
CO,2015,1,403.69
CO,2015,2,420.76
CO,2015,3,436.7
CO,2015,4,442.9
CO,2016,1,451.13
CO,2016,2,467
CO,2016,3,479.35
CO,2016,4,486.81
CO,2017,1,496.25
CO,2017,2,514.18
CO,2017,3,522.09
CO,2017,4,530.23
CO,2018,1,544.91
CO,2018,2,559.8
CO,2018,3,568.26
CO,2018,4,570.27
CO,2019,1,578.38
CO,2019,2,587.67
CO,2019,3,592.42
CO,2019,4,598.07
CO,2020,1,604.06
CO,2020,2,609.59
CT,1975,1,61.97
CT,1975,2,62.53
CT,1975,3,61.56
CT,1975,4,61.9
CT,1976,1,65
CT,1976,2,63.77
CT,1976,3,66.94
CT,1976,4,68.05
CT,1977,1,63.79
CT,1977,2,68.3
CT,1977,3,71.33
CT,1977,4,72.19
CT,1978,1,73.23
CT,1978,2,79.42
CT,1978,3,86.89
CT,1978,4,88.21
CT,1979,1,95.24
CT,1979,2,97.49
CT,1979,3,100.3
CT,1979,4,101.53
CT,1980,1,100
CT,1980,2,101.49
CT,1980,3,103.69
CT,1980,4,104.91
CT,1981,1,103.73
CT,1981,2,109.91
CT,1981,3,113.75
CT,1981,4,112.06
CT,1982,1,111.09
CT,1982,2,111.48
CT,1982,3,110.52
CT,1982,4,112.46
CT,1983,1,118.57
CT,1983,2,120.84
CT,1983,3,122.35
CT,1983,4,125.83
CT,1984,1,130.86
CT,1984,2,134.34
CT,1984,3,139.95
CT,1984,4,141.62
CT,1985,1,148.17
CT,1985,2,155.19
CT,1985,3,159.71
CT,1985,4,168.38
CT,1986,1,174.19
CT,1986,2,185.06
CT,1986,3,198.99
CT,1986,4,212.25
CT,1987,1,224.48
CT,1987,2,236.85
CT,1987,3,249.29
CT,1987,4,257.11
CT,1988,1,262.78
CT,1988,2,266.99
CT,1988,3,265.43
CT,1988,4,265.5
CT,1989,1,261.22
CT,1989,2,261.21
CT,1989,3,261.85
CT,1989,4,260.83
CT,1990,1,257.02
CT,1990,2,249.16
